VAR_001,VAR_003,VAR_004,VAR_005,VAR_006,VAR_007,VAR_008,VAR_009,VAR_010,VAR_011,VAR_012,VAR_017,VAR_018,VAR_019,VAR_020,VAR_021,VAR_022,VAR_023,VAR_031,VAR_055
3115409,3110,-0.89,41.28,98.99,49.63,46.34,99.73,53.66,172.01,8.56,31.51,20.64,5.39,1624,21.71,0.44,79.42,11130.5,21.96
3115458,7030,0.39,25.22,98.67,40.42,39.57,96.14,56.81,197.88,6.99,50.15,17.37,4.83,2290,25.36,0.54,76.69,13420.7,16.76
3115474,4739,-0.61,58.37,99.71,49.71,28.74,98.83,66,122.17,10.89,37.89,25.96,6.79,2279,25.03,0.5,76.93,11497.57,16.47
3115508,21056,-0.25,97.91,92.21,97.56,96.92,99.96,98.83,1132.51,9.57,7.91,42.54,13.13,11038,16.35,0.65,83.74,17204.61,209.55
3115607,1081,-0.94,85.37,99.55,90.2,21.38,100,93.99,405.7,9.83,11.92,26.79,9.46,612,21.54,0.39,79.55,19483.63,3.82
3115706,6171,-0.77,82.6,92.62,85.68,77.54,99.84,86.48,360.96,9.22,19.16,23.18,6.24,2567,18.99,0.59,81.57,12334.73,30.2
3115805,10207,0.01,90.73,99.2,83.38,59.8,99.95,96.75,721.88,9.01,8.77,26.21,6.15,4631,15.78,0.39,84.23,33942.79,31.66
3115904,3075,0.81,68.16,94.51,78.64,67.66,100,94.43,367.83,9.13,14.64,21.1,9.29,1127,13.43,0.43,86.28,14661.46,20.12
3116001,6075,0.61,49.32,88.33,62.86,40.91,99.82,76.16,247.72,8.67,18.56,29.28,5.57,2899,23.24,0.45,78.26,20049.37,28.56
3116100,10337,-3.16,37.49,99.8,54.21,24.09,95.31,46.57,120.25,9.24,34.05,19.62,6.23,5311,21.91,0.47,79.27,7247.1,12.44
3116159,12355,1.12,53.32,98.15,68.32,0.95,95.88,67.62,372.31,8.38,35.32,27.9,8.18,5457,19.27,0.51,81.34,28354.63,3.8
3116209,2800,0.04,53.36,92.39,83.14,83.82,99.9,87.96,376.66,8.86,7.74,32.92,8.07,1311,14.39,0.61,85.43,14020.88,11.07
3116308,5581,-1.32,46.04,97.26,59.45,39.13,99.95,66.65,146.02,8.78,33.54,17.47,7.87,3074,28.28,0.5,74.64,10762.85,36.36
3116407,4658,0.21,55.7,99.82,53.58,52.2,99.88,83.32,901.11,9.82,7.04,23.66,4.32,2369,16.31,0.42,83.78,37352.16,20.46
3116506,7166,-0.68,67.54,99.36,75.69,33.57,99.03,73.83,196.8,9.68,20.98,29.72,5.35,3935,21.71,0.42,79.42,11196.9,9.95
3116605,30159,1.32,82.08,84.57,82.91,84.48,99.97,93.89,923.83,8.76,4.5,30.03,9.65,14482,16.53,0.4,83.6,38451.85,47.82
3116704,7117,0.07,73.09,85.67,64.95,59.27,99.86,95.62,497.36,9.87,14.96,27.12,7.54,3152,18.75,0.45,81.75,18325.94,66.59
3116803,8163,-0.83,42.27,97.25,66.64,47.2,98.45,62.98,191.48,7.28,34.48,18.12,4.56,4276,23.88,0.5,77.78,13756.65,23.42
3116902,2773,-0.58,50.74,99.17,58.21,63.75,100,75.46,568.1,9.57,7.2,25.53,5.53,1717,16.08,0.45,83.97,49491.51,2.66
3117009,6660,-1.82,42.75,98.98,47.38,39.7,96.1,52.19,174.4,8.36,38.84,20.34,5.9,3778,21.97,0.49,79.22,10285.11,10.17
3117108,10371,0.46,63.13,99.26,68.95,69.87,100,83.15,667.13,10.48,11.07,23.59,5.67,5343,16.38,0.45,83.72,26487.93,29.42
3117207,2772,0.07,54.89,99.8,84.59,75.47,99.9,97.94,337.24,7.32,16.93,24.14,5.15,1211,19.2,0.48,81.4,21692.56,27.12
3117306,28381,1.75,90.61,98.2,93.12,92.57,99.86,95.53,826.74,8.32,4.76,27.16,8.01,11690,14.92,0.51,84.97,45805.26,21.18
3117405,4409,-0.09,34.18,98.21,52.98,43.63,100,76.25,192.35,8.69,20.41,27.27,6.63,2310,18.72,0.54,81.78,17685.15,17.36
3117504,23163,2.17,68.51,98.04,66.68,63.75,99.18,83.61,929.47,9.44,25.13,24.64,6.25,8055,22.33,0.49,78.94,519040.92,13.47
3117603,5415,0.41,39.07,97.97,68.26,43.98,99.9,94.34,718.66,8.12,4.69,32.56,4.85,2643,16.16,0.42,83.91,88902.87,21.63
3117702,12541,-0.27,88.45,98.62,90.17,86.67,99.89,93.63,574.84,9.09,12.18,25.63,9.17,6568,17.82,0.53,82.52,25025.75,33.92
3117801,10880,0.4,78.2,95.89,87.14,78.21,99.95,96.39,378.5,9.06,8.36,31,8.01,5388,16.98,0.39,83.22,18994.87,60.37
3117836,7237,0.19,26.97,99.96,82.72,0.17,93.97,58.62,86.68,10.29,42.33,24.31,4.55,3435,21.71,0.52,79.42,8212.18,4.49
3117876,7350,1.8,100,91.95,98.48,3.12,99.92,99.52,1009.08,9.61,5.7,44.73,7.58,3341,18.22,0.45,82.19,70734.21,173.53
3117900,11083,0.48,74.08,96.13,74.44,76.74,99.98,92.7,414.62,9.37,8.81,32.07,7.7,5604,16.42,0.45,83.69,18053.14,54.03
3118007,52890,0.72,97.36,94.9,91.48,80.86,99.96,99.16,1015.7,9.42,6.67,48.2,12.1,23878,13.54,0.5,86.18,73709.5,173.94
3118106,4831,-0.2,52.56,99.36,79.01,50.23,98.66,79.94,253.44,8.18,37.79,27.75,6.67,1291,28.82,0.48,74.27,9768.27,11.91
3118205,6694,0.21,86.9,99.92,87.91,85.46,100,94.4,965.79,9.81,5.23,35.67,11.56,3319,13.55,0.45,86.18,70049.61,10.83
3118304,131621,1.02,95.5,81.17,96.85,93.03,99.94,98.91,1249.67,9.7,5.95,53.06,13.54,57999,16.29,0.49,85.37,23881.55,355.5
3118403,20824,-0.55,79.13,88.97,82.9,79.97,99.95,81.98,627.7,9.08,20.52,30.29,8.08,9218,17.4,0.49,82.86,16708.53,14.03
3118502,1563,-0.88,55.01,99.04,72.35,69.94,99.84,95.5,290.96,10.25,13.17,25.79,3.56,872,20.92,0.37,80.03,17609.85,17.54
3118601,621863,0.26,99.66,71.7,99.34,94.46,99.93,99.69,1062.99,9.53,4.81,50.28,10.3,332500,17.95,0.48,82.41,54136.41,3193.2
3118700,9023,-0.24,70.92,99.32,79.82,81.23,100,83.14,474.73,9.61,13.64,28.9,6.21,4672,17.36,0.49,82.89,25735.37,30.47
3118809,25377,-0.21,56.72,97.71,65.68,29.64,96.14,47.35,186.32,9.62,35.73,27.09,5.38,13361,20.67,0.49,80.23,10251.33,11.4
3118908,7547,-1.15,68.78,99.6,69.78,46.51,99.46,69.54,325.23,8.28,15.81,31.54,7.51,4188,23.33,0.46,78.19,16419.95,9.16
3119005,3200,-0.59,80.26,99.48,83.09,83.44,100,94.25,266.92,8.71,10.4,24.24,5.95,1580,20.84,0.45,80.09,32084.04,17.82
3119104,23532,-0.13,88.63,98.89,89.39,74.87,99.62,90.23,516.36,8.45,18.29,32.24,7.23,9982,16.97,0.53,83.22,25937.03,9.32
3119203,10884,0.49,50.45,96.88,59.4,51.64,99.21,57.97,227.7,8.23,29.36,23.54,5.22,4409,20.35,0.52,80.47,12690.02,18.89
3119302,28894,0.4,78.65,96.78,82.18,78.6,99.9,88.71,993.78,8.06,3.75,31.35,7.01,14735,15.15,0.51,84.77,54911.1,8.72
3119401,104736,0.08,98.75,80.28,90.17,90.9,99.9,99.43,851.36,9.29,7.92,48.84,10.8,49899,14.67,0.48,85.19,18029.42,473.38
3119500,8200,-0.88,73.41,98.72,77.83,48.89,96.95,77.03,166.86,8.59,36.56,23.09,4.94,4392,23.58,0.49,78.01,13016.09,10.06
3119609,2762,-0.64,71.91,96.46,74.04,65.56,100,95.76,503.19,9.24,8.94,31.11,7,1408,22.92,0.42,78.5,19419.15,21
3119708,3486,0.46,54.53,99.52,62.36,56.81,100,96.51,554.81,9.11,16.3,35.88,10.45,1322,18.93,0.5,81.61,26367.67,24.73
3119807,2960,-1.13,61.57,98.41,71.01,64.83,99.25,76.44,518.4,8.35,7.99,32.48,8.17,1591,16.77,0.47,83.39,52273.69,4.5
3119906,4272,1.14,54.93,98.93,60.92,51.92,99.88,97.63,531.16,10.56,8.77,30.47,8.31,1792,17.13,0.38,83.09,12384.73,34.55
3119955,6133,0.48,76.51,97.63,89.62,71.04,100,96.27,377.31,9.55,4.37,27.81,6.35,2969,22.28,0.32,78.98,49904.63,60.66
3120003,2875,-0.7,65.17,95.89,65.7,58.5,99.91,78.88,245.32,8.31,21.98,20.64,6.63,1120,21,0.42,79.97,14332.74,14
3120102,4245,0.08,91.22,99.05,90.81,86.96,99.73,90.54,258.37,9.26,26.08,36.22,14.22,1672,20.83,0.46,80.1,14262.94,8.74
3120151,5265,-1.15,57.7,99.47,64.55,48.99,97.35,66.03,120.33,8.19,35.67,13.48,2.19,2441,21.71,0.51,79.42,11215.05,5.45
3120201,12197,0.65,78.37,99.13,82.73,85.22,99.96,86.54,279.01,8.57,7.92,19.92,4.29,6355,15.2,0.58,84.73,22628.65,19.41
3120300,5121,-0.98,53,99.48,61.48,37.06,97.68,59.74,115.39,6.79,46.63,22.37,5.09,2233,22.2,0.51,79.04,9875.05,6.09
3120409,4667,-0.58,83,97.04,82.29,70.94,99.94,93.58,484.45,9.36,15.04,33.29,6.63,2420,18.95,0.44,81.6,23967.13,35.12
3120508,10374,0.13,58.33,97.68,67.26,56.99,99.97,91.58,480.09,8.66,14.64,24.78,6.48,5064,16.91,0.44,83.28,22906.28,33.32
3120607,5434,1.11,62.62,95.61,76.69,77.96,99.95,97.92,436.1,8.99,14.22,23.48,6.7,2386,19.74,0.43,80.96,16383.73,32.51
3120706,3521,0.2,85.43,99.2,83.45,85.78,99.92,91.81,877.01,9.22,8.98,28.99,6.25,1981,17.95,0.59,82.41,50408.9,18.78
3120805,15362,0.43,91.06,98.46,91.71,88.51,99.95,92.9,483.68,10.05,11.26,29.66,9.65,7531,15.82,0.49,84.2,20461.59,29.41
3120839,3983,-1.33,83.01,97.14,85.82,86.26,99.88,88.87,291.07,8.8,20.18,25.11,6.43,1853,21.92,0.46,79.26,14734.12,17.57
3120870,7406,0.58,84.44,98.36,74.19,52.64,98.61,85.91,186.25,8.48,39.98,20.95,5.83,2539,27.01,0.52,75.52,10226.6,12.97
3120904,80665,0.72,90.79,95.25,89.52,81.84,99.65,93.6,747.7,9.23,12.1,36.84,8.72,36589,16.01,0.52,84.04,27509.61,24.47
3121001,5465,0.4,59.26,99.83,72.11,72.11,99.78,84.27,231.97,9.54,24.02,25.13,5.96,2452,27.35,0.42,75.28,13618.93,17.62
3121100,7952,-0.02,37.95,98.49,43.46,22.28,99.8,94.36,474.52,8.41,16.69,27.5,7.13,3877,17.48,0.45,82.8,15700.68,19.47
3121209,8393,1.73,70.95,99.63,71.34,70.74,99.9,94.81,661.04,10.39,3.6,34.61,7.72,3274,13.97,0.47,85.8,34599.14,6.09
3121258,10494,2.19,93.76,99.55,95.02,90.41,99.92,98.05,429.27,6.61,5.63,17.77,3.28,3768,20.71,0.38,80.2,42456.49,102.1
3121308,4928,0.28,85.34,98.74,79.35,75.23,100,87.7,353.73,9.31,13.08,31.25,5.87,2277,21.93,0.41,79.25,16206.3,23.12
3121407,7653,0.74,51.36,97.63,62.69,54.82,99.8,68.06,404.93,9.19,22.07,25.4,4.41,2777,21.35,0.41,79.7,35948.85,20.29
3121506,2994,-0.06,46.1,98.26,51,51.35,100,62.4,310.87,9.27,24.83,20.81,6.37,1718,20.58,0.46,80.3,17657.89,21.04
3121605,47702,0.33,87.32,93.83,85.74,78.05,99.25,88.49,1192.57,9.16,16.65,42.14,14.07,22745,17.25,0.57,82.99,20537.92,12.26
3121704,3549,-0.67,28.56,99.79,54.94,29.08,99.64,66.26,178.34,7.48,33.72,19.69,7.13,1421,20.38,0.5,80.46,11363.34,21.5
3121803,6847,-2.01,81.99,93.17,80.97,72.43,99.81,91.89,295.73,10.41,13.98,33.09,6.39,4122,19.21,0.45,81.38,12128.99,20.18
3121902,4226,2.1,66.05,95.5,70.8,68.97,99.94,94.11,346.83,9.16,11.13,29.07,6,1536,23.47,0.4,78.09,18575.93,36.13
3122009,20706,0.66,56.43,93.72,61.18,59.54,99.97,81.41,350.2,6.89,23.79,21.13,8.75,9017,19.01,0.52,81.55,15957.14,61.3
3122108,4178,-1.38,83.21,99.57,80.01,78.55,99.33,84.99,295.16,9.88,19.09,25.36,6.63,1935,20.35,0.44,80.47,12416.03,12.21
3122207,6516,-0.62,82,93.49,82.13,69.72,99.7,89.93,194.03,8.91,23.81,23.28,7,3293,20.21,0.43,80.59,10750.55,48.95
3122306,231091,0.68,97.42,75.33,96.38,88.3,99.97,98.89,1344.23,10.07,2.67,47.18,14.05,119442,16.84,0.47,83.52,34355.36,326.35
3122355,6321,0.6,96.75,99.26,97.24,21.35,99.45,97.28,211.01,9.55,30.54,27.69,8.49,2676,32.22,0.5,72.01,25656.27,53.66
3122405,5851,0.13,80.84,99.76,85.47,82.21,99.86,95.3,309.25,9.51,9.21,27.45,6.41,2863,21.55,0.39,79.54,21452.98,26.97
3122454,10213,1.08,71.35,99.14,78.9,46.29,99.21,81.15,112.62,9.61,32.95,21.91,5.57,4139,21.42,0.45,79.64,8178.51,17.83
3122470,3697,-0.26,53.8,99.57,72.19,33,99.86,74.32,251.86,9.88,18.86,24.72,5.1,1873,19.9,0.42,80.84,19065.15,4.52
3122504,4904,-0.5,88.44,88.73,85.92,82.89,99.9,91.18,433.29,10.26,13.21,31.46,10.14,2469,23.63,0.44,77.96,13860.37,82.39
3122603,4899,0.65,64.43,99.07,71.64,52.31,98.55,74.02,434.3,9.41,28.58,22.95,6.66,1955,19.45,0.52,81.19,15289.15,12.28
3122702,5228,0.05,78.1,96.96,79.56,45.59,99.9,88.03,567.1,10.78,8.82,36.87,8.8,2637,16.43,0.42,83.67,20648.91,26.81
3122801,3095,0.28,33.33,99.83,76.15,64.4,99.91,90.03,310.74,10.4,19.91,28.76,6.45,1283,19.45,0.41,81.19,13052.06,27.17
3122900,6093,0.13,85.54,97.6,86,78.74,99.86,89.42,419.27,9.15,5.57,29.41,6.75,3226,17.03,0.41,83.17,16492.38,86.76
3123007,10007,0.61,90.95,92.76,91.18,88.05,99.84,96.11,502.98,8.93,6.64,30.85,7.53,5015,18.93,0.4,81.61,31116.02,80.16
3123106,5029,-0.31,31.05,98.8,65.54,29.13,99.43,65.94,324.89,9.72,27.63,26.23,11.78,2078,19.19,0.49,81.4,37105.01,13.16
3123205,12630,-0.72,91.55,95.94,94.09,93.12,99.96,95.35,867.35,9.35,6.62,37.06,8.35,7024,17.13,0.47,83.09,26339.03,11.37
3123304,4987,0.93,45.5,94.07,44.44,43.7,99.84,80,299.86,8.99,28.52,23.23,6.01,1664,18.29,0.46,82.13,15908.49,21.57
3123403,1461,0.12,78.61,98.96,83.71,83.19,100,87.69,354.56,9.36,11.8,25.53,7.28,708,14.28,0.39,85.53,54667.85,9.55
3123502,1829,-0.05,66.97,99.58,79.14,72.6,100,80.81,441.87,9.78,4.33,24.44,7.16,1171,16.36,0.49,83.73,41427.06,5.85
3123528,7817,0.43,47.78,95.13,44.11,35.47,100,81.55,241.22,9.18,18.62,21.18,5.12,3937,16.88,0.43,83.3,15560.07,35.95
3123601,26336,0.36,80.79,97.8,84.75,87.75,99.99,94.22,725.13,8.79,10.46,29.64,8.32,12570,17.36,0.46,82.89,24720.9,52.72
3123700,13622,2.37,80.98,95.53,69.71,73.15,99.98,81.05,261.2,7.77,21.72,27.31,7.64,4203,19.85,0.49,80.88,13936.2,72.82
3123809,6354,-0.95,66.69,99.04,69.15,60.17,99.43,79.52,176.03,10.38,22.65,26.47,3.99,3315,22.76,0.43,78.62,12715.66,10.45
3123858,5179,-0.04,75.15,89.84,74.2,56.22,99.9,82.23,260.67,10.07,23.07,23.73,6.47,2068,22.65,0.47,78.7,12061.39,60.65
3123908,14746,0.29,69.36,94.6,82.5,72.27,99.98,93.32,701.75,9.21,15.36,34.08,10.21,6198,21.35,0.5,79.7,17481.31,32.28
3124005,20255,1.01,52.77,86.49,62.17,43.6,99.93,82.75,377.06,8.86,17.66,20.58,6.04,9296,18.38,0.46,82.06,21529.87,56.66
3124104,85598,3.05,93.27,92.72,83.3,21.63,99.79,93.09,474.96,8.91,14.04,26.92,3.96,28771,19.08,0.43,81.49,13419.92,94.09
3124203,24102,0.44,62.01,79.72,64.58,64.24,99.98,92.11,450.38,9.19,17.27,23.5,7.97,11662,16.48,0.5,83.63,16254.21,75.88
3124302,30443,-0.18,57.93,98.66,83.59,14.06,98.07,64.19,253.32,8.88,29.03,26.16,3.56,14651,21.11,0.45,79.89,11517.31,16.29
3124401,6611,3.39,38,98.51,50.26,48.34,99.91,89.96,342.17,9.54,8.25,20.48,3.7,2613,16.42,0.37,83.69,25854.33,25.05
3124500,11502,0.49,45.17,98.12,58.15,49.52,99.88,92.47,427.27,9.17,4.87,24.14,4.84,6312,16.26,0.39,83.82,52723.75,47.16
3124609,2186,-1.01,72.11,99.3,92.57,87.11,99.88,93.96,455.09,9.88,12.53,32.18,8.99,1176,14.41,0.59,85.42,18586.66,16.64
3124708,2772,-1.96,78.98,98.56,84.45,71.37,99.92,89.8,606.97,9.41,8.82,26.93,10,1588,13.69,0.46,86.05,47456.81,4.36
3124807,6840,-0.7,81.35,99.92,80.42,67.08,99.62,87.45,389.44,9.42,5.45,31.5,7.54,3998,17.13,0.44,83.09,43679.34,8.32
3124906,10801,0.2,70.26,93.83,77,74.29,99.98,88.83,468.71,9.56,15.77,33.55,5.9,5047,16.48,0.44,83.63,19487.85,34.91
3125002,3875,0.27,92.17,91.05,70.73,39.77,99.85,97.21,332.84,9.38,8.51,34.45,4.58,1513,18.98,0.37,81.57,13825.96,37.32
3125101,53482,5.35,90.99,91.9,81.33,74.54,99.95,99.05,1173.09,9.59,2.36,39,10.13,16111,16.19,0.4,83.88,362591.97,218.67
3125200,2578,0.77,64.47,99.2,69.59,68,100,96.01,683.68,10.16,7.5,27.55,8.38,1271,14.83,0.45,85.05,24698.85,29.97
3125309,3188,-0.48,69.08,97.39,74.2,57,99.58,89.46,426,9.93,13,34.23,8.21,1677,21.61,0.51,79.49,20105.49,19.3
3125408,5133,-0.01,43.35,98.79,92.28,0.37,99.42,57.62,201.03,9.3,37.83,21.12,3.94,2275,22.41,0.46,78.88,15837.34,14.35
3125507,3032,-0.07,63.94,99.65,67.54,38.29,99.65,77.63,271.98,9.63,25.76,21.26,6.91,1512,19.84,0.44,80.88,15341.2,9.64
3125606,6489,-0.48,73.99,99.57,79.95,81.24,99.27,81.88,241.05,9.45,35.86,24.12,9.13,2927,29.01,0.51,74.14,10030.05,10.88
3125705,13978,-0.08,77.35,97.19,73.98,34.68,99.27,84.8,370.83,8.68,12.69,23.71,6.35,6971,19.86,0.45,80.87,18106.34,8.99
3125804,2789,-0.69,66.53,97.57,63.01,69.13,99.91,89.38,232.17,8.81,21.27,26.3,7.62,1264,20.78,0.42,80.14,13101.7,18.36
3125903,9590,-1.01,46.98,98.99,41.16,20.15,98.96,49.82,321.9,8.79,27.17,20.31,8.13,4585,19.22,0.52,81.38,15447.38,8.81
3125952,10445,0.08,46.03,95.82,51.53,46.13,99.76,73.24,169.41,8.01,31.07,16.81,4.72,4169,22.17,0.48,79.07,14134.11,29.2
3126000,8045,1.62,83.39,96.03,81.25,80.46,99.9,91.98,1161.45,9.79,6.58,37.9,10.61,3695,16.62,0.48,83.52,18785.7,41.42
3126109,68248,0.39,91.34,91.2,93.44,89.69,99.92,96.33,1109.44,9.5,4.91,40.41,10.81,33257,13.79,0.48,85.97,32581.52,45.44
3126208,7949,-0.24,63.26,99.74,69.75,2.27,98.61,68.83,318.26,8.57,30.59,28.2,6.03,3864,17.77,0.54,82.56,32101.59,2.16
3126307,3477,-1.36,71.99,100,73.53,82.52,100,94.96,379.93,7.69,9.29,33.65,7.92,1946,21,0.42,79.97,24956.6,15.89
3126406,3093,1.12,68.95,97.06,83.9,62.63,99.91,91.01,444.22,9.29,10.45,32,6.25,1488,16.6,0.41,83.53,17170.82,15.57
3126505,7366,-2.71,31.14,99.61,53.32,13.63,95.87,51.52,132.2,9.9,33,17.82,4.08,5156,22.49,0.46,78.82,7546.65,15.96
3126604,4503,-0.64,65.74,99.17,72.03,37.32,99.41,76.64,148.1,8.51,24.43,20.02,5.83,2330,22.03,0.45,79.17,14352.6,2.86
3126703,23476,-0.49,59.8,97.64,69.19,52.88,97.91,66.42,241.12,10.17,31.55,29.56,5.16,10881,20.67,0.53,80.23,17077.75,8.55
3126752,5034,-1.17,41.34,99.23,48.76,48.65,96.74,49.53,149.1,8.36,35.93,20.92,5.76,2465,21.35,0.51,79.7,19449.13,7.02
3126802,5640,-0.35,32.59,100,58.93,56.94,97.31,61.46,136.82,8.36,30.53,20.24,5.16,2385,21.71,0.43,79.42,13674.68,9
3126901,8226,-0.67,75.83,98.01,78.78,72.62,99.54,79.18,289.42,10.16,21.44,32.24,7.97,3837,24.28,0.46,77.48,15488.87,17.52
3126950,3391,0.15,18.56,99.08,37.48,27.98,98.91,51.43,138.72,7.26,50.13,16.84,3.67,1056,28.3,0.5,74.62,10171.36,20.25
3127008,14540,0.29,93.26,99.65,86.71,86.93,99.96,96.71,482.27,8.84,4.51,31.1,7.11,7325,14.03,0.43,85.75,49568.1,72.7
3127057,4345,-0.63,64.82,99.93,64.91,48.72,98.09,71.82,150.15,8.2,35,26.24,8.02,1647,20.06,0.46,80.71,10777.9,13.55
3127073,4647,-2.02,34.28,99.69,62.18,0.31,94.05,60.82,87.6,8.88,38.78,13.59,3.24,2591,22.65,0.47,78.7,8999.57,6.09
3127107,58588,0.76,86.2,97.59,88.58,92.44,99.94,95.74,1047.76,8.64,5.28,34.02,10.54,28098,14.6,0.47,85.25,40872.58,24.14
3127206,4686,1.64,52.63,98.01,76.45,42.53,99.41,92.5,354.26,8.88,20.55,32.12,3.63,1464,16.67,0.46,83.47,18794.03,23.45
3127305,6222,-0.92,81.89,96.7,73.49,78.61,99.78,78.18,406.75,9.68,17.06,28.69,6.73,2806,22.21,0.49,79.04,16814.67,8.64
3127339,4793,-0.58,27.5,98.74,75.9,0.4,96.11,56.73,147.93,9.95,43.87,28.77,5.9,2365,22.15,0.5,79.08,11278.35,2.77
3127354,2928,-0.1,35.38,99.44,49.49,43.2,99.72,59.39,169.3,8.14,28.58,32.61,4.11,1397,20.2,0.43,80.59,12945.77,20.07
3127370,2830,-0.63,81,95.53,84.05,79.05,99.56,82.56,315.88,6.95,22.82,28.34,7.77,1171,21.8,0.47,79.35,14670.26,25.17
3127388,4053,0.86,81.14,97.37,74.89,75.53,99.62,93.91,586.96,9.46,11.13,36.99,7.63,1785,17.65,0.47,82.66,15513.28,26.66
3127404,4727,0.95,27.58,98.74,39.87,30.12,99.73,97.26,771.38,10.98,10.76,25.01,4.79,2203,17.9,0.45,82.45,21624.99,25.23
3127503,5230,-1.03,54.67,99.61,68.45,56.54,100,68.45,174.17,10.41,39.93,22.67,6.74,2167,24.9,0.5,77.03,11153.48,24.98
3127602,11331,-0.25,70.45,97.88,83.76,72.57,99.63,85.04,386.68,10.3,20.51,30.75,8.56,5283,17.87,0.45,82.47,16842.21,13.08
3127701,257171,-0.21,96.06,79.75,94.91,94.54,99.83,97.49,1121.43,9.47,9.97,44.48,12.18,127798,17.15,0.52,82.35,26165.06,109.79
3127800,13901,-0.65,35.88,98.19,44.72,26.24,95.17,56.3,201.28,8.92,32.35,20.26,5.18,6897,22.76,0.48,78.62,48352.82,3.58
3127909,1392,0.11,85.43,99.82,84.9,0.36,99.29,92.9,535.13,8.97,5.37,43.91,11.26,707,16.72,0.4,83.43,31890.41,7.21
3128006,32244,0.26,81.32,90.93,84.37,76.51,99.53,88.24,682.1,8.86,18.2,33.04,7.82,15535,19.26,0.56,81.35,28633.61,29.99
3128105,13772,-0.06,51.72,98.73,72.33,65.26,99.9,82.24,350.43,8.57,7.41,27.54,6.73,7023,18.09,0.39,82.3,27386.89,14.74
3128204,9753,-0.39,31.48,95.85,46.25,34.19,99.8,64.85,213.04,8.38,23.01,19.09,4.72,5070,22.41,0.48,78.88,11179.62,27.98
3128253,5051,0.57,64.12,98.38,72.32,0.22,99.03,64.73,122.55,9.95,23.9,33.86,4.85,2233,20.83,0.4,80.1,15589.72,12.94
3128303,19150,0.19,89.96,99.59,91.96,91.35,99.99,98.25,589.34,9.69,5.77,32.45,7.78,9983,16.6,0.41,83.53,28891.14,64.95
3128402,7714,-0.98,79.23,96.09,81.58,74.75,99.83,87.62,580.19,8.02,12.13,31.38,8.86,4228,16.17,0.49,83.9,19461.62,29.2
3128501,3149,-1.83,88.75,97.65,90.35,52.26,99.91,93.39,578.19,8.41,11.42,24.59,4.95,1853,21.41,0.41,79.65,15349.17,35.52
3128600,6539,-0.03,56.18,99,64.48,59.24,99.58,78.81,708.66,9.56,10.15,26.65,7.52,3334,18.27,0.53,82.15,114474.42,3.16
3128709,50911,0.25,94.03,96.12,95.12,93.94,99.97,99.4,1298.95,9.17,4.21,40.32,12.58,25830,13.2,0.49,86.49,53726.8,177.76
3128808,7131,-0.09,72.15,93.78,73.66,66.71,99.93,85.82,380.21,9.83,6.56,24.79,5.66,3546,17.44,0.38,82.83,17600.19,45.03
3128907,8478,1.3,81.54,97.47,82.17,83.06,99.83,89.32,471.21,7.88,9.63,31.23,8.73,3455,18.71,0.48,81.79,40063.15,23.11
3129004,7778,-0.94,48.52,93.25,55.54,47.22,99.97,82.4,470.04,10.61,13.1,26.55,7.14,4044,20.17,0.42,80.62,13793.57,26.49
3129103,5192,-1.38,43.87,98.78,51.47,52.83,99.77,62.6,513.28,9.81,10.42,25.49,7.43,3206,14.66,0.49,85.2,32779.01,2.81
3129202,6134,0.02,72.37,99.1,78.68,78.98,100,98.23,372.93,8.57,8.98,22.04,6.97,2750,19.13,0.41,81.45,20150.08,39.84
3129301,12030,1.22,69.45,96.25,64.16,63.2,99.98,86.29,414.54,8.64,19.37,26.74,7.24,3869,19.44,0.5,81.2,15915.1,35.28
3129400,5198,0.26,68.65,98.7,78.29,69.17,99.84,88.96,300.52,8.5,22.03,22.47,5.59,2121,17.81,0.43,82.52,20716.39,15.01
3129509,22229,-0.36,84.62,98.73,83.71,82.27,99.71,89.77,972.57,9.1,6.28,27.38,6.48,11705,13.5,0.55,86.22,60160.3,8.22
3129608,6286,-1.82,76.59,95.71,75.84,52.57,98.28,85,125.67,8.92,36.3,21,5.49,3335,22.2,0.48,79.04,13560.18,7.19
3129657,5081,-0.8,50.74,99.83,83.6,0.68,97.91,67.02,126.04,9.17,44.38,24.05,8.42,2284,23.33,0.5,78.19,9600.19,14.38
3129707,10948,-0.88,67.41,99.92,78.48,78.9,99.97,98.11,1051.9,9.88,3.99,27.8,6.84,6450,15.63,0.42,84.36,51550.46,19.48
3129806,170537,0.63,99.77,91.48,99.21,89.73,99.93,99.52,464.95,9.37,7.9,33.25,3.49,78195,17.1,0.42,83.11,17407.52,2355.65
3129905,3365,-0.04,70.08,99.92,69.16,69.92,100,95.62,523.86,8.86,12.15,23.78,5.32,1839,21.34,0.4,79.71,22201.2,49.26
3130002,2698,-0.5,86.71,99.38,90.07,88.93,99.9,94.93,335.24,8.33,11.53,36.48,5.61,1202,18.95,0.42,81.59,19766.09,17.62
3130051,10677,-0.05,27.79,99.97,72.74,21.25,95.67,54.58,102.92,8.3,37.63,25.3,5.63,5246,21.71,0.5,79.42,9134.97,17.07
3130101,45847,2.31,93.72,92.24,94.94,58.39,99.86,98.31,724.03,8.94,10.82,35.95,6.95,16740,16.73,0.45,83.42,21707.59,413.25
